City,Area,Location,No. of Bedrooms,Price
4,1274,288,3,2538000
6,1360,201,2,9000000
6,1165,214,2,7847000
6,1150,197,2,8460000
3,844,3,2,8379000
2,1234,475,3,62100000
3,1595,3,3,3650000
1,720,167,2,14900000
2,550,431,1,4550000
2,1150,490,2,9500000
5,1003,38,2,5648000
2,627,425,2,2600000
5,1124,38,2,6776000
2,1450,426,2,19000000
6,850,202,2,5500000
4,1875,295,3,6341000
6,1580,198,3,10000000
4,1179,286,3,2879000
4,1024,291,2,2445000
5,1400,117,3,7569000
5,860,93,2,4257000
5,778,40,2,4513000
4,1112,314,2,2868000
5,1294,70,3,5682000
4,791,325,2,2028000
4,1150,293,2,3700000
4,5359,314,4,8988000
5,995,35,2,7840000
4,1510,317,3,5000000
2,620,444,1,59500000
3,9700,9,5,198600000
4,1250,288,3,11299999
5,1552,38,3,10800000
6,1540,263,3,8500000
2,500,455,1,2560000
4,2524,290,4,8563000
3,1724,5,3,4060000
4,854,316,2,5300000
2,590,440,1,2565000
2,1000,429,2,9800000
1,2500,136,5,35000000
4,1875,288,3,10400000
5,790,63,2,4900000
5,870,66,2,4176000
4,1246,380,3,5490000
5,1618,31,3,8494000
1,1114,171,3,51000000
4,878,289,2,2596000
4,1270,382,3,2633000
4,2282,286,4,4462000
2,1250,432,2,28000000
2,1150,490,2,22500000
2,1016,446,2,12700000
2,1000,475,2,10500000
1,1700,135,3,15800000
4,1359,298,3,5594000
3,1325,3,2,9565000
1,1300,159,2,24500000
4,895,297,3,2300000
4,1060,298,3,4916000
4,980,320,2,3300000
5,1750,84,3,15000000
2,1665,486,3,9000000
2,450,464,1,13000000
2,745,429,2,6500000
4,840,287,2,14600000
4,861,292,2,4408000
2,1220,464,3,7500000
5,1068,59,2,2300000
4,851,382,2,9968000
2,650,441,1,5500000
4,1004,293,2,4405000
4,987,292,2,9705000
1,2302,140,4,17500000
4,1744,290,2,9000000
5,700,132,2,30500000
4,1783,286,3,5000000
3,3729,9,4,37000000
4,1920,293,3,12800000
4,1451,288,3,5500000
4,1377,340,3,2250000
4,1004,293,2,12800000
2,445,474,1,2100000
4,1751,290,3,47500000
2,1500,446,2,27500000
4,1301,286,3,4860000
4,997,309,3,11000000
6,1125,243,2,3210000
2,340,428,1,4100000
3,1143,12,3,8000000
4,1170,309,2,6000000
4,1176,297,3,11500000
4,1461,286,3,3495000
5,627,35,1,4794000
2,660,486,1,10600000
2,1055,431,2,5100000
4,941,290,3,2300000
2,547,446,2,4500000
1,3500,138,4,33500000
6,1685,197,3,8762000
4,895,286,3,3814000
2,750,426,1,240000000
4,1950,313,3,3746000
2,575,429,1,19800000
4,1907,287,3,6900000
2,1195,450,3,34700000
5,1296,31,3,10400000
4,2105,293,4,2700000
4,1727,290,3,30500000
4,810,286,2,3297999
5,765,39,2,4188000
2,720,431,1,4200000
4,900,300,3,3360000
2,935,426,2,3700000
4,1379,287,3,3381000
6,1450,198,3,10400000
4,1394,329,3,6027000
6,1040,217,2,4500000
4,1000,286,2,9000000
4,1160,288,3,6484000
5,2712,93,4,13600000
4,1013,299,2,5168000
4,1450,288,2,3162000
4,750,297,2,10400000
5,1421,53,3,14900000
4,775,298,2,2118000
4,1208,292,3,6500000
2,685,426,1,17500000
5,920,109,2,4400000
4,1700,300,3,4692000
2,908,428,2,8600000
5,1735,39,3,7700000
5,629,110,1,3543000
3,1275,3,3,7012000
4,1500,288,3,6000000
5,920,117,2,12000000
5,825,47,2,9533000
4,1476,290,3,9500000
2,700,431,2,10000000
4,750,288,2,2500000
5,1040,46,2,7339000
6,1230,201,2,6895999
2,1000,490,2,14900000
6,902,213,2,4700000
5,734,49,2,4095000
4,720,316,2,3600000
2,619,444,1,5500000
6,1834,199,3,16000000
2,1050,426,2,12600000
4,650,288,2,4000000
2,772,490,2,27300000
5,925,37,2,5550000
6,1665,202,3,6325000
4,1135,297,3,5500000
4,1070,295,3,3000000
4,1232,292,3,2500000
4,1502,286,3,28000000
5,809,57,2,3883000
4,1825,288,3,180000000
2,390,464,1,4000000
5,560,76,1,8227000
2,1350,425,3,2500000
2,913,485,2,2476000
4,1211,290,3,16600000
1,1200,136,2,3500000
4,2231,371,3,5012000
2,850,432,2,9600000
5,930,88,2,4185000
4,980,325,3,29300000
4,1164,293,3,5500000
1,516,164,1,4300000
5,917,40,2,4859000
2,800,446,2,9000000
4,970,343,2,4300000
2,1820,430,2,18900000
3,1682,9,3,6220000
4,1485,292,3,10100000
5,2691,93,4,3300000
5,1975,42,3,30000000
5,600,107,1,11500000
4,1173,299,3,4000000
1,2400,135,3,21000000
3,1398,7,3,8120000
4,2300,351,4,8650000
4,949,293,2,6750000
4,1550,340,3,3600000
5,1551,38,3,7458000
4,1108,297,3,2400000
4,1350,295,3,24500000
5,1181,101,3,2082999
2,1060,464,2,5299000
5,1120,50,3,3490999
4,1310,288,3,4424000
4,943,288,2,2408000
2,2200,451,3,10500000
2,775,427,2,14500000
4,1915,288,4,4500000
2,1145,486,2,12000000
5,855,63,2,3900000
5,1419,110,3,4316000
5,855,63,2,12500000
4,733,348,2,5500000
4,2300,317,4,5200000
4,570,286,2,3126000
1,1150,142,3,6700000
6,1650,212,3,5500000
6,1795,197,3,9334000
4,1320,309,3,4570000
3,1705,2,3,9899000
6,1050,248,2,4850000
4,1047,288,3,3200000
5,1000,93,2,4186999
2,655,431,1,8000000
4,1450,309,3,9000000
4,1116,309,2,2805000
3,1372,7,3,5039000
5,1010,79,2,6565000
5,818,94,2,6242000
5,1028,62,2,5345000
2,1560,464,3,10000000
4,1306,297,3,4500000
2,650,490,1,17500000
4,1431,316,3,7300000
5,1859,79,3,3900000
4,1450,290,3,22000000
4,1445,286,3,2500000
4,1450,290,3,21000000
5,811,41,2,7100000
1,520,141,2,2500000
3,1050,2,2,120000000
2,1080,457,2,14000000
2,1450,431,3,12000000
4,750,295,2,3300000
2,800,481,2,5600000
5,1546,63,4,6956999
3,770,22,1,2536000
5,833,91,2,7500000
3,793,1,1,11000000
4,1416,311,3,70000000
2,1050,431,2,8200000
4,1648,288,3,2800000
6,1400,235,3,4000000
2,564,429,1,11299999
4,1428,288,3,2240000
6,1700,197,2,5900000
4,935,292,2,4962000
1,1650,136,3,2400000
4,1823,288,3,7200000
4,4527,314,3,11000000
5,1295,92,2,7252000
6,1000,255,2,4700000
4,2891,290,4,3083000
4,1350,288,2,4000000
2,1155,431,2,19000000
2,1557,435,3,13500000
2,1240,442,2,9000000
1,1100,159,2,4900000
6,1525,214,3,7900000
6,1250,202,2,4748000
1,5500,163,4,2655000
5,2500,49,4,5800000
4,1033,287,2,4300000
2,660,441,1,6500000
2,750,468,1,4000000
6,1368,214,2,9234000
3,2796,2,3,10800000
5,855,32,2,3990000
3,765,22,1,4240000
4,1450,309,3,4629000
2,1400,430,3,25000000
2,950,464,2,21200000
2,1050,431,2,9000000
4,850,298,2,2600000
5,1033,35,2,5010000
4,929,325,3,2160000
2,650,464,1,14900000
5,793,87,2,6700000
5,1385,41,3,7800000
4,1523,293,3,2988000
4,813,316,2,6300000
4,864,289,2,3853000
5,1066,66,3,4850000
6,1225,203,3,5700000
1,650,160,2,25000000
4,1435,314,3,11500000
2,1030,425,3,7031000
5,2992,38,4,3295000
1,2200,138,4,16500000
5,1300,39,3,8100000
5,1334,44,2,8417000
1,531,155,2,8395000
1,3500,187,8,50000000
2,800,464,2,5500000
2,1250,475,2,51500000
5,929,39,2,4943000
3,2790,4,4,4850000
1,800,145,2,14200000
6,2665,239,3,15000000
3,1025,6,2,6500000
2,1100,490,2,16700000
6,1482,215,3,6187000
2,800,464,2,8500000
4,1075,295,2,5126000
4,800,298,2,8500000
4,1013,343,3,2100000
4,1440,288,3,2879000
4,850,286,2,11000000
4,805,286,2,2511000
2,619,444,1,5600000
4,4527,314,3,5640000
5,992,91,2,3561999
4,905,288,2,4895000
5,3405,83,4,45000000
6,1200,260,2,5200000
4,787,291,2,16800000
3,1705,2,3,7320000
2,1830,487,3,17200000
2,1100,431,2,9000000
5,1493,70,3,5695000
1,1894,138,3,17000000
4,800,310,2,3300000
6,900,242,2,3499000
5,1027,31,2,7000000
2,695,464,1,13500000
2,1450,422,3,2100000
1,1000,159,3,40000000
2,550,426,1,35000000
4,870,334,3,6500000
4,999,309,3,4700000
2,1200,431,2,9200000
3,950,6,2,4133000
4,1635,293,4,7555000
2,2893,451,4,6500000
6,1130,199,2,4500000
1,585,141,2,2450000
4,925,333,2,2400000
2,650,425,1,5300000
4,1077,290,3,22500000
4,900,311,2,5500000
6,1834,199,3,15500000
4,1139,297,3,7103000
5,1123,55,2,6600000
4,1482,292,3,3329999
2,1150,453,2,12600000
2,1100,446,2,6300000
5,1296,38,3,6569000
2,607,464,1,7700000
5,636,33,2,2416000
5,755,39,2,4237000
4,816,286,2,3574000
4,1788,288,3,6400000
4,850,288,2,4200000
4,1915,288,4,6600000
4,1294,295,2,7000000
4,1301,288,3,3200000
4,1258,292,3,3000000
2,1500,426,3,23300000
2,1800,457,3,16299999
1,1000,146,3,2250000
5,1715,45,3,7102000
4,4527,314,3,85300000
5,1178,50,3,16000000
2,980,430,3,35400000
4,1250,286,2,6890000
1,1800,136,3,22500000
5,1653,46,3,2840000
4,1056,309,3,4047999
2,1660,431,3,5500000
4,1070,292,3,7100000
4,860,305,2,7100000
2,1094,490,3,34600000
2,1850,475,3,37000000
5,804,41,2,5900000
2,750,475,2,45000000
2,872,457,1,70000000
5,570,62,1,3300000
4,1846,307,2,3049000
5,884,87,2,3889000
4,774,312,2,2500000
2,1100,426,2,8200000
5,1020,41,2,6010000
6,1165,214,2,36000000
6,1400,199,2,7000000
4,1450,288,1,3500000
4,1110,286,2,7100000
3,3766,14,4,6500000
4,1605,309,3,4596000
5,784,35,2,4812000
4,2210,293,4,7295999
4,1060,287,3,7350000
5,1364,55,3,9000000
5,2235,48,3,11000000
5,1314,31,3,6567000
2,1038,437,2,18500000
4,812,387,2,3800000
5,789,64,2,3000000
2,1470,475,3,15000000
2,999,464,2,18000000
2,1350,429,3,24500000
2,1050,479,2,8800000
4,987,286,2,3018000
2,200,426,1,2800000
6,1700,240,3,9600000
4,864,316,2,5300000
4,1579,311,4,10000000
5,905,91,2,3810000
5,560,62,1,3159000
1,1450,134,3,11000000
5,721,70,2,2751000
5,927,70,2,3244000
2,699,446,2,5500000
2,1238,468,2,11000000
6,1735,201,3,12200000
5,464,39,1,5335000
4,855,288,2,2500000
2,1050,428,2,8750000
4,800,390,2,5400000
4,1450,288,3,11500000
2,1296,427,2,18100000
4,965,329,2,3000000
4,814,288,2,65000000
2,515,429,1,11500000
4,1139,297,3,7727000
5,612,81,1,2117000
6,2160,198,3,15500000
4,750,310,2,2600000
2,1000,429,2,13500000
3,943,7,2,16000000
1,1600,146,3,30000000
4,1000,306,2,4000000
6,4300,225,4,55800000
6,1525,199,3,7625000
2,1502,490,3,27000000
1,720,166,3,11000000
4,1150,288,2,2025000
1,1600,138,3,14100000
4,1468,288,1,11800000
5,590,57,1,3127000
4,900,297,2,6500000
2,1545,490,3,9500000
5,1657,37,3,4300000
1,6976,146,5,108600000
2,1127,475,3,11000000
4,861,292,2,7139000
6,2300,247,3,12500000
2,1278,446,2,16500000
5,1650,49,3,9510000
4,785,349,2,2300000
2,1278,430,3,70000000
4,1550,413,3,10100000
4,1400,325,3,4500000
4,1300,290,3,2985000
4,1091,325,3,2300000
4,925,286,2,3180000
4,650,316,2,6500000
4,1114,300,2,3900000
1,2140,195,3,5200000
6,4600,270,4,46000000
4,728,419,2,2394000
4,650,391,2,47000000
2,1750,429,3,25000000
4,888,309,3,15600000
4,1058,309,3,3592000
4,647,295,2,4695000
6,1860,201,3,11399999
4,1377,296,3,2500000
3,1482,25,3,8126000
3,1705,2,3,9900000
2,1101,426,3,16200000
4,1150,288,3,3700000
3,2500,9,3,5750000
3,1233,7,3,3699000
1,2200,138,4,22000000
4,3400,355,5,7600000
2,1980,458,3,4425000
2,670,441,1,2650000
4,1062,340,3,8000000
5,860,50,2,4083000
3,2050,11,3,3735000
5,1270,60,3,7620000
4,869,290,2,4513000
5,977,83,3,3300000
4,1540,290,3,30000000
5,3615,48,4,57000000
4,821,292,2,3105000
4,1671,290,3,4600000
4,1265,295,2,3040000
6,4700,225,4,61000000
5,1437,38,3,7784999
5,1785,30,3,6698999
4,1486,292,3,3597999
2,970,464,2,7300000
2,771,426,2,12100000
4,1067,290,2,2000000
6,1525,206,3,11000000
6,2000,201,3,12000000
4,1360,196,3,4822000
4,1281,293,3,3582000
4,900,379,2,5650000
5,1069,79,2,6948000
3,3670,9,3,53400000
4,1005,287,3,7618000
2,600,446,1,18500000
2,1487,427,3,18500000
5,1846,37,3,4710000
2,2826,436,3,106000000
4,1463,293,3,23500000
4,935,287,2,6500000
6,1165,214,2,7598999
4,1076,292,3,3153000
2,1100,431,2,3400000
5,1199,35,3,5271000
4,852,288,2,9300000
2,518,425,2,3372000
6,1050,244,2,4216000
4,850,335,2,3600000
3,2661,2,3,17500000
5,1116,85,2,3990000
5,721,70,2,4635000
6,1515,260,3,6363000
6,1550,223,2,7500000
5,1184,52,3,4798000
5,1480,45,3,6500000
3,1068,7,2,3100000
4,1228,295,2,2781000
4,1173,362,3,6426000
4,800,295,2,3600000
5,884,59,2,5285000
3,615,3,1,5987000
5,945,40,2,15200000
5,1277,39,2,10800000
4,675,325,2,3372000
4,1525,314,3,6500000
5,858,79,2,6450000
2,1545,464,3,8900000
3,968,3,2,15500000
4,1395,288,3,3300000
4,750,311,2,6500000
4,1172,288,3,6618000
3,1650,0,3,7408000
4,1340,286,3,3400000
6,1996,199,3,8383000
4,956,286,1,7200000
4,1211,290,3,13000000
4,1086,298,3,4646000
4,1845,288,3,2900000
4,1430,288,3,3800000
4,3000,307,4,26100000
6,1695,201,3,10900000
4,980,325,3,5700000
4,1091,290,3,2633000
3,520,6,1,9600000
6,2865,204,4,40000000
2,864,428,2,17000000
4,1145,300,3,8950000
2,966,464,2,4000000
5,1390,37,3,8430000
4,980,325,3,3499000
4,1145,299,3,3000000
2,687,431,1,5700000
4,815,292,2,3900000
4,1122,289,3,2781000
5,702,45,2,8400000
4,1685,297,4,5206000
5,1300,58,2,12000000
5,1590,37,3,4900000
4,1339,286,3,7161000
1,2799,152,3,5500000
5,1125,94,3,6998999
4,1342,292,3,17500000
4,780,290,2,6000000
1,1700,138,2,18000000
1,1800,136,3,16299999
5,2408,96,3,5200000
3,2519,3,4,3236999
4,2152,288,3,8799000
4,1172,286,3,2617000
1,1800,182,3,25000000
5,979,110,2,5640000
2,1051,476,2,13000000
5,523,35,1,5040000
3,1545,13,3,14700000
4,1426,301,3,17000000
2,990,428,2,9500000
2,950,432,2,16000000
4,946,288,2,7419000
5,1124,40,3,10300000
5,840,70,2,2900000
4,1048,292,2,4294000
5,639,49,1,7406999
2,650,426,1,16000000
2,1660,431,3,22000000
1,1900,184,4,13700000
4,951,291,2,3233000
5,1053,70,2,6730000
1,1800,135,3,16000000
5,1225,81,3,4165000
3,1405,2,3,4637000
5,721,70,2,12000000
2,1404,430,2,29000000
5,1240,50,3,12400000
4,4100,314,5,45000000
2,620,431,1,10300000
6,2607,214,3,20000000
4,610,327,2,2715000
2,1850,429,4,4000000
3,1295,10,3,6374000
3,950,6,2,2745000
6,1592,201,3,12600000
1,1953,146,3,35000000
5,994,39,2,4473000
1,1800,135,3,22500000
4,1285,288,3,9333000
5,748,39,2,4000000
2,642,490,2,32100000
4,1812,290,3,7500000
3,1199,2,2,11200000
2,1850,432,3,37000000
4,818,286,2,3821000
4,1189,286,1,4600000
4,944,292,2,15600000
5,809,39,2,3920000
2,1179,475,3,55700000
5,990,93,2,4955000
6,3500,207,3,36700000
4,999,309,3,18000000
4,915,292,2,3746000
5,930,95,2,7800000
2,640,431,1,9000000
2,450,474,1,20299999
2,450,441,1,4000000
2,1110,441,2,2900000
2,2905,431,5,8600000
2,650,459,1,3000000
2,1350,422,3,24500000
4,1106,310,3,10500000
4,825,297,2,2448000
5,980,38,2,5900000
4,1935,318,4,94000000
4,1110,286,3,8000000
4,750,296,2,3150000
4,2204,288,3,9000000
5,1260,59,3,9198000
2,1500,428,3,4400000
1,450,173,1,9500000
2,710,508,1,4999000
2,980,464,2,3890000
2,560,440,1,2450000
2,1125,426,2,4300000
5,1641,69,3,27799999
5,1045,57,2,5747000
4,1173,299,3,6007000
2,1155,490,2,6800000
3,1068,7,2,5300000
3,1422,12,3,6000000
4,1913,317,3,5450000
1,1200,136,2,10800000
4,1400,295,3,13799999
5,4690,38,4,26900000
5,1254,110,2,3701000
5,1050,37,2,8690000
5,1435,49,3,11000000
4,950,288,2,6938000
4,945,292,2,2699000
5,885,101,2,3804000
4,1475,323,3,2580000
5,1699,49,3,2392000
4,900,296,2,4600000
4,2210,293,4,15600000
4,1163,292,3,2805000
4,1137,292,3,8900000
4,1501,296,3,4788000
2,669,426,2,18900000
5,1330,62,3,7116000
6,1050,203,2,4100000
5,1495,53,3,15800000
5,1208,31,2,6342000
4,4995,314,4,57400000
4,917,288,2,6000000
5,1283,36,3,20500000
4,3000,314,4,13500000
4,1525,295,3,2220000
5,970,81,2,4000000
5,834,86,2,14400000
4,1155,288,2,6700000
5,1165,55,2,5823000
2,663,464,2,4200000
2,1023,490,3,27900000
4,2185,288,3,9500000
2,410,441,1,2300000
4,1978,287,4,6500000
4,1733,304,3,8700000
4,872,293,2,3488000
5,869,91,2,5319000
5,1266,70,3,5682000
6,2595,204,4,26900000
2,695,431,1,5990000
6,1368,243,3,6838000
5,2908,53,3,10300000
4,1173,299,3,14100000
6,1110,217,2,3700000
4,900,288,1,9200000
5,7240,68,5,190000000
2,2000,458,3,16399999
2,1000,457,2,2950000
2,1675,430,4,36700000
2,840,428,2,60000000
6,1900,202,3,8168000
1,580,134,1,29000000
4,967,292,2,13200000
2,1558,461,3,23500000
3,1440,10,3,7028000
4,972,290,3,5500000
2,659,430,1,13500000
5,721,70,2,5263000
5,1020,93,2,5090000
5,4682,38,4,9453000
1,1800,150,3,18800000
4,1413,288,3,110000000
5,1123,39,1,8840000
5,1107,55,2,7500000
5,570,76,2,2500000
2,925,431,2,4800000
5,1639,59,3,10600000
5,855,32,2,14300000
3,1333,7,3,3999000
2,770,490,2,16000000
2,1984,432,4,16500000
1,1500,136,3,4600000
5,1428,53,3,14900000
3,1143,7,2,3429000
4,1909,288,4,2100000
2,1250,475,2,3735000
4,931,286,3,12000000
2,922,427,2,7700000
6,1515,260,3,6363000
4,1257,329,2,2405000
4,742,287,2,6552000
1,1450,148,3,12600000
2,1264,475,2,2350000
5,1191,67,3,2000000
6,1900,214,3,16500000
4,770,293,2,3300000
2,418,425,2,8733000
4,1250,288,2,10200000
2,733,490,2,6600000
4,1400,359,3,2300000
1,1125,142,2,5100000
4,1915,288,4,2958000
5,1464,41,3,11700000
6,1205,199,2,5784000
5,1254,93,2,4800000
5,950,67,2,3100000
5,1027,31,2,6995999
4,1708,311,4,5000000
5,1217,35,3,5712000
4,1630,296,3,11600000
4,1398,300,3,3089000
1,1300,138,2,9500000
2,1120,464,2,8300000
4,1250,297,3,2300000
4,2452,290,4,10000000
6,1314,199,2,10000000
4,1215,287,3,10500000
4,872,289,2,2644000
4,980,325,3,4500000
5,1168,53,2,15000000
4,3434,288,4,8080000
4,607,298,2,2800000
4,1094,293,2,2384000
6,1834,199,3,14500000
4,1054,325,3,4200000
4,1115,196,3,4100000
2,1600,475,3,21500000
4,1268,286,3,2783000
4,1058,309,3,2875000
2,850,428,2,12500000
4,1302,300,3,9282000
2,1289,427,3,7500000
4,1160,292,2,7387000
3,1039,12,1,7798999
2,1050,468,2,16000000
4,2028,290,3,6077000
2,1130,431,2,7600000
1,1800,136,3,14500000
4,1600,307,4,3870000
4,822,287,2,9000000
3,1800,9,3,14500000
5,1366,60,2,3200000
5,2348,75,3,21400000
4,860,297,2,10500000
4,1440,303,3,9899000
5,1460,62,3,8100000
1,3200,135,3,46500000
4,2156,290,4,3150000
2,3300,430,6,11000000
2,530,474,1,3467000
4,1285,290,3,8528000
5,940,39,2,4895000
4,794,286,3,3988000
2,1750,429,3,8000000
5,2081,68,3,43700000
4,900,300,2,12500000
4,1956,288,3,8300000
1,1200,144,2,14500000
6,1050,227,2,4500000
4,1947,293,4,50400000
4,1331,286,3,3570000
4,850,303,2,10000000
1,6521,145,5,4000000
4,1028,309,3,11900000
6,1400,202,3,4198000
5,1390,93,3,6392000
2,910,425,2,4117000
4,1035,293,2,4900000
3,1170,3,2,8240000
4,3596,288,4,4393000
3,1017,7,2,5320000
1,8000,146,5,420000000
4,815,377,2,5600000
2,2400,475,4,47800000
2,630,440,1,2250000
2,703,455,2,4267000
2,1400,446,3,19600000
4,1367,291,3,7100000
5,875,75,3,11000000
2,1278,446,2,10500000
4,2500,297,4,4500000
4,1272,295,2,7300000
4,1780,293,3,3600000
2,600,430,1,13500000
1,2600,138,4,22500000
2,630,468,2,4300000
6,2103,214,3,12000000
4,1920,293,3,9495000
2,920,474,2,4600000
1,1900,144,3,17500000
6,1150,204,2,3900000
4,1170,309,2,3960000
2,863,446,3,12500000
2,650,426,1,17800000
4,1065,290,2,4000000
2,1862,430,3,17000000
1,2600,145,4,16000000
5,1350,58,3,7200000
1,900,160,3,3000000
5,802,50,2,4812000
4,2032,295,3,9000000
3,1350,2,3,8791000
4,1052,293,2,5274000
4,1980,287,3,2000000
4,955,292,2,3685000
2,1050,446,2,20500000
5,1944,31,3,12200000
1,965,146,2,8000000
4,933,286,2,2300000
3,1498,3,3,15600000
4,1058,309,3,69000000
2,500,474,1,18800000
2,1950,446,3,63000000
2,420,475,1,14600000
4,1718,295,3,7800000
2,1350,475,2,2000000
5,1168,33,2,6500000
6,1630,219,3,7000000
5,1340,55,3,7600000
4,1550,317,3,4400000
5,1000,59,2,4114000
2,1274,475,3,8400000
1,1700,135,3,14900000
5,4452,38,4,9522000
5,1107,63,2,4758000
4,2518,315,4,12700000
5,1450,35,4,3500000
4,650,288,2,5500000
1,1800,136,3,2700000
4,1150,293,2,9996000
4,1091,290,3,4645000
6,1680,197,3,8736000
5,1168,33,2,7209000
5,1150,35,3,4850000
4,1045,292,3,2450000
4,1152,297,3,6479000
4,1456,288,3,9500000
4,1226,288,3,6000000
6,1250,202,2,4748000
5,1139,37,2,7295000
5,2580,37,4,15700000
6,1165,214,2,7240000
2,1000,446,2,20000000
1,1050,148,2,11600000
2,1450,486,3,17500000
4,2210,293,4,10400000
2,1050,446,2,58000000
5,1970,37,3,9226000
5,1500,48,3,7900000
4,1947,293,4,4800000
4,1000,288,2,6677000
1,1400,184,3,10700000
2,340,426,1,3800000
5,560,76,1,2726000
1,2200,135,4,16500000
4,940,295,2,3400000
2,1142,475,3,68100000
5,875,75,3,5000000
3,964,1,2,11500000
4,1270,300,3,6216000
6,1150,214,2,3900000
4,1102,309,3,6330000
4,1127,290,3,6809999
4,1785,309,4,11000000
1,3800,136,5,35000000
4,908,317,2,7500000
5,910,62,2,4800000
4,2525,314,3,4461000
5,849,40,2,4498000
4,1455,292,3,6000000
3,1057,2,2,4855000
1,650,160,2,3800000
4,882,287,2,9800000
6,1320,215,2,7500000
2,420,424,1,2000000
6,2600,214,3,12400000
4,780,317,2,8960000
6,2225,214,3,19300000
6,1200,199,2,6000000
5,1431,42,2,17800000
6,1170,244,2,5500000
2,1198,490,2,18500000
4,940,295,2,2324000
4,1231,299,3,3200000
2,1543,434,3,5750000
5,3800,68,4,35500000
3,2061,12,3,6528000
4,1760,293,3,10000000
4,1210,291,3,4114000
4,1150,295,3,4560000
1,800,146,2,2715000
5,843,39,2,4046000
4,1050,295,2,38100000
3,1330,3,2,6038000
2,479,429,1,17300000
4,888,288,2,8240000
4,950,335,3,6300000
4,1194,407,2,50300000
6,1430,224,3,7150000
5,980,106,2,7600000
6,1100,197,2,4400000
5,1565,36,3,4579000
5,838,88,2,62500000
3,551,12,1,9796000
6,1740,201,3,12200000
1,2450,172,3,28500000
2,575,454,1,3600000
1,450,146,1,2100000
5,1740,45,3,10300000
5,625,55,1,3600000
4,1035,287,3,8120000
3,2475,17,3,3488000
2,1100,446,2,36100000
6,4152,202,5,45000000
5,2208,68,3,15000000
5,884,93,2,2700000
4,1845,288,3,6900000
2,2710,470,3,150000000
5,1005,41,2,4919000
4,1945,318,4,6094000
5,700,39,2,3220000
3,1160,1,2,4702000
2,2465,429,4,9300000
4,1168,291,3,3240000
6,2051,198,3,17000000
5,1243,93,2,8108000
6,1500,214,3,8500000
3,3714,9,3,4300000
6,2865,204,4,25800000
5,1333,37,2,4400000
4,750,287,2,3492000
2,640,431,1,6500000
5,1504,49,3,3046000
6,2000,201,3,12000000
2,1209,478,2,9600000
4,904,316,2,34500000
2,1200,475,3,12000000
2,940,434,2,107600000
2,1150,490,2,45000000
5,979,39,2,5580000
4,1160,292,2,4226000
4,992,291,2,2530000
5,1951,38,4,9387000
4,820,389,2,14100000
2,1150,490,2,3700000
4,1475,317,3,2100000
6,2000,201,3,9500000
6,1050,240,2,14000000
3,1385,8,2,19500000
5,965,93,2,3904999
3,4310,4,4,43400000
4,800,295,2,12400000
4,1045,292,3,22000000
4,1058,309,2,9500000
1,1106,190,2,50000000
4,1080,286,2,5522000
4,5359,314,4,7100000
2,690,479,2,12100000
4,2212,293,4,5773000
2,910,425,2,4150000
1,1800,195,3,170000000
6,1075,208,2,3200000
5,1009,39,2,2995000
5,1149,59,3,8043000
4,1006,293,2,36000000
4,1919,314,3,5000000
5,2640,31,4,16500000
4,1320,288,3,3000000
2,700,446,2,17300000
5,963,36,2,6259000
1,650,160,2,2100000
4,1013,362,2,2633000
4,1000,291,3,2700000
5,850,36,2,13600000
5,1027,31,2,6567000
4,1463,293,3,3552000
4,850,291,2,7413000
4,1365,296,3,6174000
4,1050,288,2,2875000
4,990,286,2,6500000
4,1480,288,3,3191000
6,1076,213,2,5500000
2,772,490,2,22200000
2,1350,431,2,8000000
5,1367,52,2,6000000
4,920,293,2,13500000
2,1278,446,2,19500000
1,850,137,2,9500000
6,1500,220,2,7500000
6,3090,198,4,25600000
2,1050,431,2,15000000
5,1859,38,3,3500000
2,970,490,3,23700000
6,1330,231,3,7500000
5,1644,38,3,34200000
5,570,76,1,2490000
6,1350,268,2,3800000
2,1150,490,2,12100000
2,600,423,1,4500000
5,1705,38,3,8800000
5,1100,39,2,3299000
5,639,49,1,3156000
4,900,329,3,3800000
4,1200,298,3,3972000
4,936,286,2,5125000
4,869,292,2,2912000
6,2815,214,3,7584999
4,901,297,2,5764000
4,1284,295,3,7500000
4,1000,353,2,3500000
2,620,476,1,6000000
3,940,7,2,2820000
5,2476,75,3,27599999
2,1667,429,3,33000000
2,888,428,2,29200000
3,3860,9,4,24000000
4,1605,309,3,2297000
3,3335,9,4,7600000
1,550,148,1,13500000
4,1310,286,3,5800000
4,1428,311,3,6620999
1,2000,184,4,4800000
2,990,471,2,8200000
2,348,425,1,9550000
1,4200,136,5,29800000
2,585,490,1,9000000
4,850,311,3,13000000
1,1125,142,3,6700000
4,1125,309,2,7900000
2,1200,429,3,8495000
4,890,309,3,4900000
2,607,464,1,37000000
1,2000,135,3,19800000
5,849,115,2,7216000
4,1150,320,3,4632000
6,1050,214,3,4500000
6,1015,197,2,3500000
6,1050,222,2,2800000
4,1150,335,2,3000000
5,1047,70,2,4737000
5,1595,81,3,7252000
4,5359,314,4,11000000
1,2250,146,3,188000000
5,1641,51,3,8675000
2,630,425,1,12100000
2,570,464,1,17500000
4,741,343,2,2200000
4,1400,304,3,5229000
5,565,35,1,2988000
5,1140,38,2,6750000
2,755,425,1,3645000
2,1405,501,3,6500000
2,863,446,3,4371000
3,1900,8,2,9324000
5,1145,110,3,3950000
2,645,429,1,22500000
